stage,route,stageType,profile,team,phase,phaseLabel,rider,card,slot,cost,target,power,packageTotalEffect
19,Gap > Alpe d'Huez,山岳,mountain,Team 19,control,勝負所への運搬,Isaac del Toro,登坂ペースアップ,specialty,2,本人,4.249,10.119
19,Gap > Alpe d'Huez,山岳,mountain,Team 19,control,勝負所への運搬,Sepp Kuss,山岳先導,specialty,2,味方エース,4.835,10.119
19,Gap > Alpe d'Huez,山岳,mountain,Team 19,control,勝負所への運搬,Alessandro Covi,平坦牽引,basic,1,味方エース,1.086,10.119
19,Gap > Alpe d'Huez,山岳,mountain,Team 19,decisive,決着,Isaac del Toro,火花の噴出,decisive,3,本人,6.13,10.119
19,Gap > Alpe d'Huez,山岳,mountain,Team 19,decisive,決着,Sepp Kuss,山岳先導,specialty,2,味方エース,4.031,10.119
19,Gap > Alpe d'Huez,山岳,mountain,Team 20,setup,展開形成,Gonzalo Serrano,ブリッジ,specialty,2,本人,2.149,8.688
19,Gap > Alpe d'Huez,山岳,mountain,Team 20,setup,展開形成,Andreas Kron,安全誘導,basic,1,味方エース,1.258,8.688
19,Gap > Alpe d'Huez,山岳,mountain,Team 20,setup,展開形成,Matthew Riccitello,山岳先導,specialty,2,味方エース,4.848,8.688
19,Gap > Alpe d'Huez,山岳,mountain,Team 20,control,勝負所への運搬,Biniam Girmay,巡航温存,basic,1,本人,1.214,8.688
19,Gap > Alpe d'Huez,山岳,mountain,Team 20,control,勝負所への運搬,Madis Mihkels,丘陵牽引,basic,1,味方エース,1.11,8.688
19,Gap > Alpe d'Huez,山岳,mountain,Team 20,control,勝負所への運搬,Matthew Riccitello,山岳先導,specialty,2,味方エース,4.701,8.688
19,Gap > Alpe d'Huez,山岳,mountain,Team 20,control,勝負所への運搬,Casper Pedersen,平坦牽引,basic,1,味方エース,1.102,8.688
19,Gap > Alpe d'Huez,山岳,mountain,Team 20,decisive,決着,Gonzalo Serrano,サテライト救援,decisive,3,味方エース,5.397,8.688
19,Gap > Alpe d'Huez,山岳,mountain,Team 20,decisive,決着,Matthew Riccitello,山岳先導,specialty,2,味方エース,3.905,8.688
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 01,setup,展開形成,Mads Pedersen,登坂リズム,basic,1,本人,1.99,10.756
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 01,setup,展開形成,Ilan Van Wilder,山岳先導,specialty,2,味方エース,4.966,10.756
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 01,setup,展開形成,Pavel Sivakov,山岳先導,specialty,2,味方エース,4.663,10.756
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 01,control,勝負所への運搬,Mads Pedersen,登坂リズム,basic,1,本人,1.935,10.756
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 01,control,勝負所への運搬,Ilan Van Wilder,山岳先導,specialty,2,味方エース,4.814,10.756
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 01,control,勝負所への運搬,Pavel Sivakov,山岳先導,specialty,2,味方エース,4.527,10.756
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 01,decisive,決着,Ilan Van Wilder,全力献身,decisive,3,味方エース,6.19,10.756
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 01,decisive,決着,Pavel Sivakov,山岳先導,specialty,2,味方エース,3.741,10.756
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 02,setup,展開形成,Tadej Pogacar,登坂ペースアップ,specialty,2,本人,4.616,8.439
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 02,setup,展開形成,Floris Van Tricht,安全誘導,basic,1,味方エース,1.158,8.439
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 02,setup,展開形成,Nikias Arndt,高速リードアウト,specialty,2,味方エース,2.081,8.439
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 02,control,勝負所への運搬,Tadej Pogacar,登坂ペースアップ,specialty,2,本人,4.907,8.439
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 02,control,勝負所への運搬,Jordan Labrosse,平坦牽引,basic,1,味方エース,1.046,8.439
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 02,control,勝負所への運搬,Mikkel Bjerg,平坦牽引,basic,1,味方エース,1.065,8.439
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 02,control,勝負所への運搬,Vegard Stake Laengen,平坦牽引,basic,1,味方エース,1.071,8.439
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 02,decisive,決着,Tadej Pogacar,皇帝のカウンター,decisive,3,本人,6.683,8.439
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 02,decisive,決着,Jasper De Buyst,高速リードアウト,specialty,2,味方エース,2.313,8.439
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 03,setup,展開形成,Primoz Roglic,急勾配対応,basic,1,本人,2.161,11.56
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 03,setup,展開形成,Edoardo Zambanini,山岳先導,specialty,2,味方エース,4.938,11.56
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 03,setup,展開形成,Davide Formolo,山岳先導,specialty,2,味方エース,4.735,11.56
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 03,control,勝負所への運搬,Primoz Roglic,登坂ペースアップ,specialty,2,本人,4.83,11.56
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 03,control,勝負所への運搬,Laurens De Plus,山岳牽引,basic,1,味方エース,2.649,11.56
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 03,control,勝負所への運搬,Edoardo Zambanini,山岳牽引,basic,1,味方エース,2.63,11.56
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 03,control,勝負所への運搬,Davide Formolo,山岳牽引,basic,1,味方エース,2.536,11.56
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 03,decisive,決着,Primoz Roglic,最後の山岳牽引,specialty,2,味方エース,4.257,11.56
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 03,decisive,決着,Laurens De Plus,山岳救援,decisive,3,味方エース,6.427,11.56
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 04,setup,展開形成,Ben O'Connor,登坂チェイス,specialty,2,味方エース,4.18,9.981
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 04,setup,展開形成,Luke Durbridge,風よけ,basic,1,味方エース,1.044,9.981
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 04,setup,展開形成,Santiago Buitrago,山岳先導,specialty,2,味方エース,4.75,9.981
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 04,control,勝負所への運搬,Ben O'Connor,登坂チェイス,specialty,2,味方エース,4.496,9.981
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 04,control,勝負所への運搬,Santiago Buitrago,山岳先導,specialty,2,味方エース,4.61,9.981
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 04,control,勝負所への運搬,Carlos Canal,丘陵牽引,basic,1,味方エース,1.099,9.981
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 04,decisive,決着,Ben O'Connor,最後の山岳牽引,specialty,2,味方エース,3.93,9.981
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 04,decisive,決着,Santiago Buitrago,山岳救援,decisive,3,味方エース,5.906,9.981
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 05,setup,展開形成,Kasper Asgreen,風よけ,basic,1,味方エース,1.044,7.893
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 05,setup,展開形成,Brieuc Rolland,山岳先導,specialty,2,味方エース,4.646,7.893
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 05,setup,展開形成,Simone Consonni,高速リードアウト,specialty,2,味方エース,2.095,7.893
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 05,control,勝負所への運搬,Kasper Asgreen,平坦牽引,basic,1,味方エース,1.061,7.893
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 05,control,勝負所への運搬,Jan Tratnik,平坦牽引,basic,1,味方エース,1.076,7.893
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 05,control,勝負所への運搬,Brieuc Rolland,登坂チェイス,specialty,2,味方エース,4.519,7.893
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 05,control,勝負所への運搬,Joshua Giddings,トラブル復帰,basic,1,味方エース,1.069,7.893
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 05,decisive,決着,Brieuc Rolland,山岳救援,decisive,3,味方エース,5.813,7.893
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 05,decisive,決着,Simone Consonni,高速リードアウト,specialty,2,味方エース,2.252,7.893
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 06,setup,展開形成,Jasper Philipsen,高速リードアウト,specialty,2,味方エース,2.134,8.1
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 06,setup,展開形成,Wilco Kelderman,山岳先導,specialty,2,味方エース,4.75,8.1
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 06,setup,展開形成,Kamil Gradek,風よけ,basic,1,味方エース,1.072,8.1
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 06,control,勝負所への運搬,Jasper Philipsen,巡航温存,basic,1,本人,1.186,8.1
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 06,control,勝負所への運搬,Clément Russo,トラブル復帰,basic,1,味方エース,1.097,8.1
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 06,control,勝負所への運搬,Wilco Kelderman,山岳先導,specialty,2,味方エース,4.61,8.1
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 06,control,勝負所への運搬,Magnus Cort,丘陵牽引,basic,1,味方エース,1.132,8.1
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 06,decisive,決着,Arne Marit,高速リードアウト,specialty,2,味方エース,2.324,8.1
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 06,decisive,決着,Wilco Kelderman,山岳救援,decisive,3,味方エース,5.906,8.1
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 07,setup,展開形成,Remco Evenepoel,登坂リズム,basic,1,本人,2.136,11.154
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 07,setup,展開形成,Brandon McNulty,山岳先導,specialty,2,味方エース,4.672,11.154
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 07,setup,展開形成,Aurélien Paret-Peintre,山岳先導,specialty,2,味方エース,4.733,11.154
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 07,control,勝負所への運搬,Remco Evenepoel,登坂ペースアップ,specialty,2,本人,4.779,11.154
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 07,control,勝負所への運搬,Brandon McNulty,山岳牽引,basic,1,味方エース,2.506,11.154
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 07,control,勝負所への運搬,Aurélien Paret-Peintre,山岳先導,specialty,2,味方エース,4.593,11.154
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 07,decisive,決着,Remco Evenepoel,弾丸の独走,decisive,3,本人,6.59,11.154
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 07,decisive,決着,Brandon McNulty,山岳先導,specialty,2,味方エース,3.867,11.154
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 08,setup,展開形成,Jonas Vingegaard,急勾配対応,basic,1,本人,2.173,11.132
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 08,setup,展開形成,Mikel Landa,山岳先導,specialty,2,味方エース,4.646,11.132
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 08,setup,展開形成,Diego Pescador,山岳先導,specialty,2,味方エース,4.724,11.132
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 08,control,勝負所への運搬,Jonas Vingegaard,登坂ペースアップ,specialty,2,本人,4.733,11.132
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 08,control,勝負所への運搬,Mikel Landa,山岳牽引,basic,1,味方エース,2.495,11.132
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 08,control,勝負所への運搬,Diego Pescador,山岳先導,specialty,2,味方エース,4.585,11.132
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 08,decisive,決着,Jonas Vingegaard,山岳王の封鎖,decisive,3,本人,6.605,11.132
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 08,decisive,決着,Mikel Landa,山岳先導,specialty,2,味方エース,3.844,11.132
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 09,setup,展開形成,Albert Withen Philipsen,風よけ,basic,1,味方エース,1.057,8.062
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 09,setup,展開形成,Callum Thornley,隊列再編,specialty,2,味方チーム,2.171,8.062
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 09,setup,展開形成,Lionel Taminiaux,山岳先導,specialty,2,味方エース,4.682,8.062
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 09,control,勝負所への運搬,Filippo Ganna,巡航温存,basic,1,本人,1.315,8.062
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 09,control,勝負所への運搬,Erik Nordsæter Resell,丘陵牽引,basic,1,味方エース,1.085,8.062
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 09,control,勝負所への運搬,Callum Thornley,平坦牽引,basic,1,味方エース,1.081,8.062
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 09,control,勝負所への運搬,Lionel Taminiaux,山岳先導,specialty,2,味方エース,4.545,8.062
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 09,decisive,決着,Edward Theuns,高速リードアウト,specialty,2,味方エース,2.358,8.062
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 09,decisive,決着,Lionel Taminiaux,山岳救援,decisive,3,味方エース,5.813,8.062
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 10,setup,展開形成,Edoardo Affini,風よけ,basic,1,味方エース,1.056,9.998
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 10,setup,展開形成,Clément Champoussin,山岳先導,specialty,2,味方エース,4.786,9.998
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 10,setup,展開形成,Jonas Iversby Hvideberg,登坂チェイス,specialty,2,味方エース,4.147,9.998
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 10,control,勝負所への運搬,Callum Scotson,トラブル復帰,basic,1,味方エース,1.102,9.998
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 10,control,勝負所への運搬,Clément Champoussin,山岳先導,specialty,2,味方エース,4.644,9.998
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 10,control,勝負所への運搬,Jonas Iversby Hvideberg,登坂チェイス,specialty,2,味方エース,4.465,9.998
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 10,decisive,決着,Clément Champoussin,山岳救援,decisive,3,味方エース,5.974,9.998
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 10,decisive,決着,Jonas Iversby Hvideberg,最後の山岳牽引,specialty,2,味方エース,3.888,9.998
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 11,setup,展開形成,Bob Jungels,風よけ,basic,1,味方エース,1.052,8.034
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 11,setup,展開形成,Einer Rubio,山岳先導,specialty,2,味方エース,4.682,8.034
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 11,setup,展開形成,Emiel Verstrynge,安全誘導,basic,1,味方エース,1.245,8.034
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 11,setup,展開形成,Bart Lemmen,風よけ,basic,1,味方エース,1.074,8.034
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 11,control,勝負所への運搬,Tim Merlier,巡航温存,basic,1,本人,1.21,8.034
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 11,control,勝負所への運搬,Léo Bisiaux,トラブル復帰,basic,1,味方エース,1.078,8.034
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 11,control,勝負所への運搬,Einer Rubio,山岳先導,specialty,2,味方エース,4.545,8.034
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 11,control,勝負所への運搬,Bart Lemmen,平坦牽引,basic,1,味方エース,1.086,8.034
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 11,decisive,決着,Einer Rubio,山岳救援,decisive,3,味方エース,5.743,8.034
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 11,decisive,決着,Julius van den Berg,高速リードアウト,specialty,2,味方エース,2.356,8.034
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 12,setup,展開形成,Thymen Arensman,山岳先導,specialty,2,味方エース,4.663,10.931
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 12,setup,展開形成,Juan Pedro López,山岳先導,specialty,2,味方エース,4.743,10.931
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 12,setup,展開形成,Jacopo Mosca,山岳牽引,basic,1,味方エース,2.044,10.931
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 12,control,勝負所への運搬,Thymen Arensman,山岳牽引,basic,1,味方エース,2.502,10.931
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 12,control,勝負所への運搬,Juan Pedro López,山岳先導,specialty,2,味方エース,4.602,10.931
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 12,control,勝負所への運搬,Jacopo Mosca,登坂チェイス,specialty,2,味方エース,4.572,10.931
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 12,decisive,決着,Juan Pedro López,全力献身,decisive,3,味方エース,6.174,10.931
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 12,decisive,決着,Jacopo Mosca,最後の山岳牽引,specialty,2,味方エース,3.971,10.931
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 13,setup,展開形成,Tao Geoghegan Hart,山岳牽引,basic,1,味方エース,2.112,11.519
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 13,setup,展開形成,Adam Yates,山岳先導,specialty,2,味方エース,4.725,11.519
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 13,setup,展開形成,Chris Hamilton,山岳先導,specialty,2,味方エース,4.849,11.519
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 13,control,勝負所への運搬,Paul Seixas,登坂ペースアップ,specialty,2,本人,4.763,11.519
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 13,control,勝負所への運搬,Tao Geoghegan Hart,山岳牽引,basic,1,味方エース,2.603,11.519
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 13,control,勝負所への運搬,Adam Yates,山岳牽引,basic,1,味方エース,2.531,11.519
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 13,control,勝負所への運搬,Chris Hamilton,山岳牽引,basic,1,味方エース,2.588,11.519
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 13,decisive,決着,Paul Seixas,新星の飛躍,decisive,3,本人,6.67,11.519
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 13,decisive,決着,Tao Geoghegan Hart,最後の山岳牽引,specialty,2,味方エース,4.113,11.519
20,Le Bourg d'Oisans > Alpe d'Huez,山岳,mountain,Team 14,setup,展開形成,Juan Ayuso,急勾配対応,basic,1,本人,2.016,10.733
